ID_opera,Provenienza,Titolo,Tipo,Materiale,Soggetto(QID),Autore_1(QID),Autore_2(QID),Autore_3(QID),Data,Specifiche_Data(Da-A),Data_Restauro,Autore_Restauro
VINCENZOANASTASIO_001,SOTTERRANEO,CUORI,RELIQUIA,NULL,PAPA (Q19546),NULL,NULL,NULL,NULL,NULL,NULL,NULL
