ID_opera,Provenienza,Titolo,Tipo,Materiale,Soggetto(QID),Autore_1(QID),Autore_2(QID),Autore_3(QID),Data,Specifiche_Data(Da-A),Data_Restauro,Autore_Restauro
LORENZO1_001,SOTTERRANEO,POLLA D'ACQUA SORGIVA,POZZO,NULL,NULL,S.LORENZO (Q17590),NULL,NULL,NULL,NULL,NULL,NULL
